acousticness,album,artist,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,playlist,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0.0884,Chop My Money,P-Square,0.812,272196,0.81,0.0,5,0.198,-5.835,0,This is P-Square,40.0,0.116,127.016,4,7DgGvLVviQRVyc4xy4CWjQ,Chop My Money - Remix,0.888
0.0787,Double Trouble,P-Square,0.736,192787,0.747,0.00045,6,0.0973,-3.963,0,This is P-Square,49.0,0.267,159.559,5,3EeMomQvxAQao6ZvQKdrg0,Personally - Bonus,0.967
0.0652,A Boy From Tandale,Diamond Platnumz,0.829,243667,0.891,1.17e-05,11,0.0436,-4.579,1,This is P-Square,40.0,0.112,128.044,4,7i9P0LAlopbNmTbuJKas9U,Kidogo,0.901
0.23,Double Trouble,P-Square,0.832,259999,0.748,0.000162,11,0.0829,-3.649,1,This is P-Square,36.0,0.107,120.064,4,51u5az7hmCcpnVZbSIhmPV,Testimony - Bonus,0.83
0.52,Best of P-Square,P-Square,0.82,267440,0.838,0.0,11,0.0791,-4.077,0,This is P-Square,39.0,0.155,108.081,4,4viksX0Twanm9wXYA2i8WV,E no Easy,0.799
0.302,Danger,P-Square,0.548,264160,0.712,1.09e-05,11,0.265,-6.767,0,This is P-Square,36.0,0.12,98.506,4,57RmYsfoHWUstfaTJpqZc6,I Like Dat,0.965
0.3,Get Squared,P-Square,0.931,289080,0.559,0.0,10,0.0398,-7.434,0,This is P-Square,31.0,0.0787,100.062,4,78dTPqstG8GigLVkHe5OM4,Bizzy Body,0.961
0.18,The Invasion,P-Square,0.771,246107,0.882,1.84e-06,6,0.0582,-3.818,0,This is P-Square,31.0,0.0735,119.992,4,5CenzEda9253FnWUkqawgW,Do as I Do (feat. Tiwa Savage & Mayd),0.964
0.711,Game Over,P-Square,0.824,266613,0.767,0.0,1,0.0468,-3.537,1,This is P-Square,32.0,0.0433,109.978,4,7r80QSqVFDPCC6S3BZdsIS,Ifunanya,0.942
0.442,Danger,P-Square,0.609,283400,0.705,0.0,10,0.318,-6.071,1,This is P-Square,31.0,0.161,97.875,4,0lNKw2lMCoVG3w9Q4VGgl1,I Love You,0.926
0.181,The Playmaker,Phyno,0.877,254354,0.863,8.93e-06,3,0.0818,-2.094,1,This is P-Square,35.0,0.0824,109.013,4,3dDyezecMUQ44Ikt8rQjgq,Financial Woman (feat. P Square),0.961
0.643,The Invasion,P-Square,0.704,284160,0.811,1.02e-05,7,0.0901,-3.228,1,This is P-Square,29.0,0.0392,130.99,4,1MK8L06o47PcRsmwnAxqDL,Bunieya Enu,0.872
0.561,Danger,P-Square,0.698,307373,0.646,0.0,8,0.0996,-7.524,1,This is P-Square,32.0,0.36,91.784,4,5HShh50310xmEuiNYlukDW,Possibilities Ft. 2face,0.882
0.354,Double Trouble,P-Square,0.496,239999,0.854,0.0,3,0.167,-3.577,1,This is P-Square,30.0,0.263,118.368,5,6jyHz5Bpy5hb5fRD655zhc,Bring It On,0.563
0.364,"Greatest Hits, Vol. 2",P-Square,0.954,257720,0.806,0.0,8,0.104,-2.311,0,This is P-Square,27.0,0.0829,115.0,4,5lYWaKoMUoXYLVdVW3HWWT,Roll It,0.974
0.121,Nobody Ugly,P-Square,0.882,246619,0.743,0.00017,2,0.0604,-3.194,1,This is P-Square,30.0,0.1,134.164,4,3axYjWcXalxPdKdSkXgNdd,Nobody Ugly,0.863
0.423,The Invasion,P-Square,0.795,270880,0.814,0.000329,6,0.126,-4.29,1,This is P-Square,28.0,0.0378,116.013,4,7Ksvz2NN997upyzAM9maSq,Asamkpokoto,0.852
0.0352,Double Trouble,P-Square,0.746,300867,0.944,6.82e-06,6,0.0401,-3.202,0,This is P-Square,29.0,0.0646,128.011,4,2TuUJC1es8Chv8XIn36RYK,Enemy Solo,0.933
0.261,Best of P-Square,P-Square,0.561,226320,0.729,0.0,8,0.0548,-5.797,0,This is P-Square,28.0,0.077,85.779,4,25X8tfqrIwh9UcvQQulzG4,Am I Still That Special Man,0.392
0.647,"Greatest Hits, Vol. 2",P-Square,0.619,313280,0.577,0.0,4,0.0836,-6.832,0,This is P-Square,25.0,0.0704,84.694,4,2RicvQtQoYVapeVCOCjhLn,Say Your Love,0.584
0.171,Danger,P-Square,0.881,289667,0.796,3.21e-06,9,0.0427,-5.768,0,This is P-Square,24.0,0.147,114.009,4,5c1qlyqRCwy0YytdN9XLlS,Trowey!,0.965
0.69,"P-Square, Vol. 4",P-Square,0.743,277448,0.54,0.0,11,0.125,-7.375,0,This is P-Square,22.0,0.0353,134.099,4,3zIxgjPo9SJaynGuD2WNmQ,Omoge Mi,0.686
0.286,Best of P-Square,P-Square,0.85,266973,0.814,0.0,3,0.0386,-5.201,0,This is P-Square,26.0,0.0338,119.988,4,5zD5U39EN8EbNIk96pACbq,Danger,0.979
0.0865,Nigeria Club,Various Artists,0.862,286667,0.601,0.0,9,0.09,-12.244,0,This is P-Square,23.0,0.224,114.0,4,0jzaVvnxi30cWmcMPl5GDX,Trower,0.968
0.395,The Invasion,P-Square,0.67,293560,0.798,0.0,8,0.0954,-3.777,1,This is P-Square,24.0,0.217,173.959,4,5r2c35ydu78gXZIDmjOO3z,She's Hot (feat. Naeto C),0.824
0.705,Game Over,P-Square,0.788,284533,0.691,0.0,0,0.0812,-4.969,0,This is P-Square,23.0,0.0919,130.019,4,4iGPZPPVnqgMBwKd3wsCYo,Miss U Die,0.555
0.693,Best of P-Square,P-Square,0.755,252960,0.664,0.0,6,0.076,-5.331,0,This is P-Square,27.0,0.082,99.957,4,5Hl6jzmuOqZoL7cuVDXz85,More Than a Friend,0.863
0.715,Greatest Hits,P-Square,0.824,268653,0.762,0.0,1,0.0449,-3.539,1,This is P-Square,23.0,0.0433,110.0,4,2uO2ZB2Os8lDfLBIQupTLi,Ifunaya,0.937
0.443,No Guts No Glory,Phyno,0.753,236487,0.934,0.0,11,0.338,-2.832,0,This is P-Square,26.0,0.0889,124.974,4,0e94IoCEDxwqO0Vq6ZE1Nj,O Set (feat. Psquare),0.938
0.589,Best of P-Square,P-Square,0.678,256827,0.907,0.0,2,0.242,-4.005,0,This is P-Square,25.0,0.245,157.967,4,2MnvVubwU11jEZFR1u6e8N,Game Over,0.832
0.473,Danger,P-Square,0.648,261507,0.85,0.0,10,0.0742,-3.546,0,This is P-Square,23.0,0.176,155.646,4,27qQ44O0cbReWZZd6tY5hU,Who Dey Here,0.798
0.0184,OMG! (Free Me),P-Square,0.847,231800,0.853,0.014,4,0.0774,-2.427,0,This is P-Square,24.0,0.0487,117.015,4,07YqhaXiWawJLKDElkQeLi,OMG! (Free Me),0.625
0.0154,Mama Africa (The Diary of an African Woman) [Deluxe Version],Yemi Alade,0.748,233750,0.904,7.67e-06,4,0.0797,-1.245,0,This is P-Square,31.0,0.13,124.021,4,0y6oBm7hcfRyYCNVUfmHUw,Tonight (feat. P-Square),0.858
0.0567,Get Squared,P-Square,0.77,262520,0.714,2.76e-05,10,0.0907,-5.953,0,This is P-Square,21.0,0.147,100.022,4,49GOUX1wsixde9DPwI2E7B,Your Name,0.603
0.152,"Greatest Hits, Vol. 2",P-Square,0.772,271160,0.651,0.000129,11,0.0947,-7.498,0,This is P-Square,20.0,0.0785,108.023,4,3nvku0q2wyhwkK5sFbBbE3,Senorita,0.36
0.372,Black Love,Sarkodie,0.577,191720,0.788,0,10,0.145,-7.102,1,This is Sarkodie,43.0,0.183,93.992,4,5y1xgWDqsyrcOY7xrlwakX,Anadwo (feat. King Promise),0.638
0.392,Lucky,Sarkodie,0.841,267660,0.731,0,10,0.0703,-5.8,1,This is Sarkodie,39.0,0.243,103.934,4,09BDuGC5UvZcJSIUIzcQe9,Lucky,0.712
0.151,Bumper,Sarkodie,0.852,178699,0.881,0.00367,10,0.0977,-5.409,0,This is Sarkodie,37.0,0.0913,122.933,4,2Kz8Wobrg0ATJsnM9nG9Fd,Bumper,0.547
0.416,Black Love,Sarkodie,0.82,223167,0.814,0.000194,6,0.176,-5.417,1,This is Sarkodie,43.0,0.0402,106.871,4,60HGKB4wbcZhClLTYIjzNw,Can't Let You Go (feat. King Promise),0.676
0.311,Chingam (feat. Bisa Kdei),Sarkodie,0.768,214014,0.851,0,0,0.386,-4.947,0,This is Sarkodie,34.0,0.144,107.981,4,4Ql8dfmVkKEVz0ZMnvw8xi,Chingam (feat. Bisa Kdei),0.701
0.311,Brown Paper Bag,Sarkodie,0.762,285000,0.671,0,1,0.224,-8.106,1,This is Sarkodie,37.0,0.373,117.158,4,0dv9sJ7KIpm6pCOZBvnme0,Brown Paper Bag,0.361
0.251,Saara,Sarkodie,0.685,199952,0.71,1.02e-05,7,0.0905,-4.653,1,This is Sarkodie,35.0,0.052,109.162,4,3386NCYBvMZAxIagIBIIRv,Saara,0.783
0.0485,Black Love,Sarkodie,0.919,203774,0.71,0,6,0.107,-6.02,1,This is Sarkodie,38.0,0.132,106.014,4,26F2A18Auc3BJZxK2F0dLs,Do You (feat. Mr Eazi),0.793
0.221,Fa Hooki Me,Sarkodie,0.938,186884,0.789,0,7,0.0956,-6.031,1,This is Sarkodie,35.0,0.182,114.996,4,5E79kYZQN4Ea2HTJ4fLsQv,Fa Hooki Me,0.858
0.226,Ijele The Traveler,Flavour,0.551,237740,0.498,0,0,0.0923,-7.885,1,This is Sarkodie,31.0,0.428,65.916,5,1GJ8gHHYkSGAVT97uYoESO,Sake Of Love,0.901
0.261,Sarkology,Sarkodie,0.851,244052,0.954,0,5,0.0921,-3.074,0,This is Sarkodie,31.0,0.0758,129.976,4,7E51qlKkIS4DJEoieDDM2A,One Chance (feat. Timaya),0.903
0.292,Black Love,Sarkodie,0.821,193333,0.906,0,4,0.361,-3.36,1,This is Sarkodie,33.0,0.0728,107.996,4,73kjMOJYDiMpcfxPEcdMqQ,Strength Of A Woman (feat. Stonebwoy),0.742
0.643,Mary,Sarkodie,0.786,261009,0.734,0,7,0.436,-5.437,1,This is Sarkodie,28.0,0.0579,99.996,4,4XVPHQOQlIPYsX8D2GW8uu,Mary,0.752
0.148,Year of Return,Sarkodie,0.856,238000,0.642,4.49e-05,6,0.279,-14.394,0,This is Sarkodie,31.0,0.184,122.087,4,2ovx9TSB1J3pEaWRUDnBed,Year of Return,0.863
0.308,Black Love,Sarkodie,0.881,241046,0.753,0,10,0.122,-6.162,0,This is Sarkodie,32.0,0.253,102.025,4,51UajxghdmBlcW1WGU1lXa,Hello (feat. KiDi),0.531
0.118,Highest,Sarkodie,0.842,213333,0.716,0,11,0.0667,-6.112,0,This is Sarkodie,29.0,0.084,107.996,4,3LGxtVHQEP4V71CMO6bWG6,Your Waist,0.829
0.072,Overload 2,Sarkodie,0.788,218830,0.719,2.9e-05,6,0.0782,-7.767,1,This is Sarkodie,36.0,0.0593,104.994,4,38tyJTQNH3CX0TBaSL6Nph,Overload 2,0.652
0.0783,Sarkology,Sarkodie,0.618,251847,0.831,0,11,0.0847,-5.041,0,This is Sarkodie,30.0,0.272,128.328,5,6Zb7dUqj1DyGgJu90TMerQ,Pon D Ting (feat. Banky W),0.626
0.0542,Feel Good (Remix),Ice Prince,0.842,266527,0.848,1.04e-06,9,0.0869,-3.938,0,This is Sarkodie,29.0,0.176,106.972,4,6QpZ4K39CLttGOn2SXUEpk,Feel Good - Remix,0.702
0.022,Party & Bullshit,Sarkodie,0.908,186667,0.624,0,1,0.256,-7.304,1,This is Sarkodie,32.0,0.191,108.018,4,4o7tzmSfmmEGPI2ZdpRhsX,Party & Bullshit,0.562
0.691,Mary,Sarkodie,0.475,205579,0.882,0,9,0.387,-4.597,1,This is Sarkodie,22.0,0.106,95.019,3,7h7OsLwmYBSGHjGZsdXtOI,Mewu (feat. Akwaboah),0.808
0.072,Didi (feat. Kelvynboy & Strongman),Sarkodie,0.936,230426,0.853,0,1,0.0439,-3.621,1,This is Sarkodie,25.0,0.248,103.982,4,0jVd212WpucXRGRR6m5Quc,Didi (feat. Kelvynboy & Strongman),0.805
0.434,Mary,Sarkodie,0.68,287261,0.63,0,9,0.0812,-4.584,1,This is Sarkodie,24.0,0.114,82.489,4,55vXTF5Pv3UoyaixvbBkQp,Always on My Mind (feat. Obrafour),0.45
0.507,Highest,Sarkodie,0.455,201750,0.817,0,5,0.0973,-5.501,1,This is Sarkodie,25.0,0.178,193.985,4,6UXt4vMNKIFTr2nPbhnEv1,Glory,0.52
0.514,Rapperholic,Sarkodie,0.69,264410,0.856,0,4,0.0369,-3.088,0,This is Sarkodie,26.0,0.084,117.951,4,4Q33HiVThLk7DDDAfyu8S2,Onyame eyhira(produced By Kaywa) (feat. Castro),0.511
0.216,Alpha,Sarkodie,0.547,144333,0.822,0,9,0.132,-5.343,0,This is Sarkodie,27.0,0.358,62.498,5,1jhhkmr8jhBzcRpG4O0lCj,Vintage Flow,0.721
0.122,Rns Rich Nigga Shit,Sarkodie,0.967,202224,0.85,0,11,0.0348,-2.94,0,This is Sarkodie,22.0,0.082,107.991,4,4vKO4U7OCu9lcWnW7NkZmp,Rns Rich Nigga Shit,0.533
0.401,Hope (Brighter Day),Sarkodie,0.517,316421,0.725,0,7,0.12,-5.589,1,This is Sarkodie,26.0,0.259,84.295,4,7E0KDOByWpvZBX83SJua0e,Hope (Brighter Day),0.357
0.244,It's My Life,Shatta Wale,0.706,225307,0.826,0,5,0.375,-2.653,1,This is Sarkodie,25.0,0.449,104.558,4,216YULEAPFqGpco9dgXuTm,It's My Life,0.889
0.643,I Know,Sarkodie,0.763,187925,0.772,0,8,0.12,-4.264,1,This is Sarkodie,26.0,0.127,105.955,4,0UyqB29vUuveKq8ftX7tLD,I Know,0.9
0.127,Sub Zero,Sarkodie,0.867,182165,0.84,0,2,0.187,-4.798,1,This is Sarkodie,24.0,0.129,118.0,4,55z37b4GACx19xCvJezn9x,Sub Zero,0.43
0.245,Songs of Solomon,Ofori Amponsah,0.817,303920,0.864,0,0,0.136,-3.535,1,This is Sarkodie,28.0,0.102,110.02,4,2jV6OhWJZNMz6xqjmjfPt6,Alewa,0.899
0.123,Gboza,Sarkodie,0.939,199340,0.819,0,2,0.0891,-4.764,1,This is Sarkodie,24.0,0.0914,113.01,4,2EhKLmmOarzJtzmZv7IuTi,Gboza,0.368
0.358,Highest,Sarkodie,0.835,180000,0.644,1.54e-06,8,0.105,-8.362,0,This is Sarkodie,25.0,0.145,103.954,4,4kdK6PSM5u7jQAwmOQFO2u,Love Yourself,0.642
0.135,Alpha,Sarkodie,0.798,224640,0.7,3.39e-05,5,0.263,-7.231,0,This is Sarkodie,26.0,0.175,125.034,4,1pnHv6UjLso4U09tZQBxXw,Legend,0.269
0.0368,#TheSonOfaKapenta,Brymo,0.62,259853,0.578,0,11,0.32,-9.681,0,This is Brymo,36.0,0.125,105.082,4,1khwQCQqFymX96nrRTnM8e,Good Morning,0.488
0.669,Yellow,Brymo,0.606,212122,0.404,2.52e-06,7,0.107,-9.581,1,This is Brymo,32.0,0.0267,98.948,3,1wZYCeECIQbizeoQJjl4oN,A F'èédú Fan'ná,0.343
0.517,Oṣó,Brymo,0.509,203533,0.465,0.000242,11,0.115,-8.077,0,This is Brymo,23.0,0.0517,87.552,3,57R1oESFklf7hxWRtJpqru,Bá’núsọ,0.192
0.435,#TheSonOfaKapenta,Brymo,0.668,256813,0.908,4.41e-05,7,0.112,-4.988,1,This is Brymo,34.0,0.111,129.982,4,6sypMvvvQcb3KFLdDmS8KW,Ara,0.612
0.396,Tabula Rasa,Brymo,0.701,205933,0.865,4.1e-06,3,0.0474,-3.91,0,This is Brymo,25.0,0.0771,142.531,3,0S4kv7TqMbEfEVQNMKiAyG,Fe Mi,0.825
0.295,Yellow,Brymo,0.647,233571,0.645,5.76e-05,2,0.0929,-8.622,1,This is Brymo,33.0,0.0353,104.96,4,0NTPJIXlxznUdzIPuryCaX,Heartbreak Songs Are Better in English,0.188
0.573,Oṣó,Brymo,0.688,145467,0.585,0.0586,11,0.0925,-8.053,0,This is Brymo,20.0,0.0559,139.478,3,3BTfhd0nJgTVCzHtxG9B94,Olúmọ,0.652
0.148,Live! At TerraKulture Arena,Brymo,0.613,203299,0.531,6.01e-06,9,0.811,-8.208,0,This is Brymo,19.0,0.0497,142.433,3,6hHiyPI3EvrNocJiBGtgQg,Down - Live,0.494
0.437,Klitoris,Brymo,0.851,171703,0.423,4.61e-05,5,0.0993,-8.468,0,This is Brymo,30.0,0.172,95.934,4,2q9xiqFPssRbt2DRVwotcM,Them Dey Go,0.889
0.332,Yellow,Brymo,0.617,204130,0.599,0,5,0.0999,-6.137,1,This is Brymo,33.0,0.144,91.98,4,3d3pPy9ST75t2lpylIAT11,Rara Rira,0.464
0.674,Oṣó,Brymo,0.619,205507,0.407,0,11,0.123,-9.342,0,This is Brymo,24.0,0.0321,66.941,4,1HRM71vCbqrinN7Xe1QPQ1,Ọlánrewájú,0.518
0.15,Live! At TerraKulture Arena,Brymo,0.598,245655,0.773,1.22e-05,6,0.716,-6.533,0,This is Brymo,18.0,0.0673,93.912,4,4PD1ThzMn5KfclQCNPnDit,One Pound - Live,0.742
0.071,Klitoris,Brymo,0.578,206681,0.818,0,6,0.106,-4.94,0,This is Brymo,20.0,0.127,190.016,4,0Vy1j0DevfND7vyPxEwacj,Alajo Somolu,0.594
0.323,Yellow,Brymo,0.415,176280,0.486,1.45e-06,11,0.102,-9.065,1,This is Brymo,29.0,0.0286,80.994,3,1gOpMJ5txyhHPBXt1dV1DC,Adédọ̀tun,0.194
0.699,Oṣó,Brymo,0.62,226213,0.302,0,1,0.107,-9.763,1,This is Brymo,19.0,0.0265,101.944,4,3L9AreOagMusLTF6jozGML,Money Launderers and Heart Breakers,0.0976
0.242,Tabula Rasa,Brymo,0.719,214907,0.867,0.0031,6,0.11,-3.616,0,This is Brymo,20.0,0.0515,94.023,4,29iH32UMNHiDFSvsSsDzXM,1 Pound,0.85
0.42,Klitoris,Brymo,0.722,212820,0.739,0.000346,6,0.107,-6.195,0,This is Brymo,19.0,0.057,99.939,4,6C1AvR4QXch0Pjqjd5LTmr,Something Good Is Happening,0.804
0.929,Yellow,Brymo,0.31,149195,0.149,8.56e-05,2,0.14,-14.39,0,This is Brymo,27.0,0.0342,113.023,3,5UnU8n876bjBDQADGrDT4y,Ọ̀run n Móoru,0.0843
0.24,Tabula Rasa,Brymo,0.524,190747,0.922,1.25e-06,5,0.164,-4.056,1,This is Brymo,17.0,0.0682,164.856,3,2Tcc4Q3MT83GaLvLVxOCib,Je'le O Sinmi,0.552
0.0155,Klitoris,Brymo,0.692,286041,0.587,3.81e-05,1,0.318,-6.585,0,This is Brymo,18.0,0.025,116.971,4,5oVUi7bL22WnaYxA8bDYyQ,Billion Naira Dream,0.195
0.139,Yellow,Brymo,0.568,137143,0.515,0,6,0.113,-8.485,1,This is Brymo,26.0,0.0316,125.887,4,6tiT9smCHmI4ECpwTplETn,Ozymandias,0.0962
0.307,Oṣó,Brymo,0.58,192667,0.576,0,11,0.104,-8.19,0,This is Brymo,22.0,0.0586,155.993,4,7E6xjrvKww6nqsR6ARK4Bo,No Be Me,0.432
0.348,Wakaa (The Musical),Original Cast Recording,0.42,164127,0.483,0.0002,4,0.104,-5.797,1,This is Brymo,21.0,0.0362,172.092,3,5b9GYEuEjMNZ0Wi1sSRWO2,Viva,0.0987
0.016,Klitoris,Brymo,0.647,226821,0.6,0.00236,5,0.0888,-7.752,0,This is Brymo,19.0,0.0314,95.876,4,29Vx5tce1TfQibDSW2QAIN,Happy Memories,0.311
0.705,Tabula Rasa,Brymo,0.814,212853,0.483,3.82e-05,1,0.109,-5.907,0,This is Brymo,16.0,0.0337,120.006,3,28qQuhks8HAV3ILtIcp90l,Dear Child,0.509
0.275,"Merchants, Dealers & Slaves",Brymo,0.601,199890,0.88,4.7e-05,5,0.467,-6.238,0,This is Brymo,15.0,0.176,137.962,4,21JOr91pDgc83pOdw3Utsa,Cheap Wine,0.418
0.399,#TheSonOfaKapenta,Brymo,0.453,204202,0.928,8.03e-06,7,0.111,-3.563,1,This is Brymo,14.0,0.0693,114.736,4,22OY2BwbNwThFzv86V0xyJ,Omoge Campus,0.951
0.439,Klitoris,Brymo,0.637,176614,0.436,0,8,0.0969,-7.385,0,This is Brymo,18.0,0.0319,124.391,3,586fsPGMsK9DNAwGNiteqs,Naked,0.351
0.0973,Tabula Rasa,Brymo,0.593,210253,0.883,0,7,0.0811,-4.831,1,This is Brymo,16.0,0.0731,98.332,4,78VYl0ngZHpTXAmbAz81Qb,Prick No Get Shoulder,0.679
0.208,"Merchants, Dealers & Slaves",Brymo,0.604,155456,0.714,0,5,0.0969,-3.925,0,This is Brymo,15.0,0.064,92.814,4,6Zu9WuYQJO3EpJiB1MlZgq,Èkó,0.961
0.111,Live! At TerraKulture Arena,Brymo,0.519,270401,0.76,1.09e-06,1,0.934,-5.92,0,This is Brymo,17.0,0.113,189.864,4,03kvajzrICVR5ZYNZM3rOs,Alajo Shomolu - Live,0.604
0.27,Duro,Brymo,0.82,237297,0.467,0.00159,7,0.0877,-4.63,1,This is Brymo,13.0,0.0392,93.031,4,1UxrYhExbUbivrLgTKw46a,Duro,0.111
0.477,Tabula Rasa,Brymo,0.804,222507,0.683,0,4,0.0521,-4.471,0,This is Brymo,15.0,0.0736,125.994,4,6xD3IScanc89En0I4BywWI,Back to Love,0.881
0.755,#TheSonOfaKapenta,Brymo,0.517,233216,0.496,0,4,0.213,-7.489,1,This is Brymo,14.0,0.0454,119.975,5,5wgThH7l0vM14lnrsVLPh5,If You Were Mine,0.365
0.635,"Merchants, Dealers & Slaves",Brymo,0.647,195972,0.593,0,4,0.115,-6.694,1,This is Brymo,14.0,0.0773,91.82,4,1jCB2DqJ0SeHtoiISrL6co,Truthfully,0.439
0.386,Do You Know Me?,Brymo,0.524,207981,0.705,1.17e-06,11,0.109,-4.721,0,This is Brymo,14.0,0.0444,90.013,4,1XzHwmtDUcMs0Vu9d6cXKB,Do You Know Me?,0.538
0.273,#TheSonOfaKapenta,Brymo,0.627,240714,0.895,0,7,0.325,-3.727,0,This is Brymo,14.0,0.0564,119.988,4,5U5Qs8qF5mWGEiEsI3Mi33,1986,0.775
0.268,#TheSonOfaKapenta,Brymo,0.691,213464,0.91,0,8,0.152,-2.739,1,This is Brymo,13.0,0.0522,131.881,4,5FXJsSCxvhtKLI9cQHpC23,Life Is 2 Short,0.656
0.32,Playlist (feat. Nonso Amadi),M.I. Abaga,0.765,214500,0.518,0.0497,0,0.199,-6.633,0,This is M.I Abaga,44.0,0.0926,93.986,4,0RrevZ4nkQAP3krXXjq9Cf,Playlist (feat. Nonso Amadi),0.642
0.533,Hold On,Larry Gaaga,0.489,314462,0.393,0.0,0,0.223,-12.485,1,This is M.I Abaga,33.0,0.301,81.532,1,5N2bp5tUa0KD5tSJyb8nL0,Hold On,0.672
0.642,MI 2: The Movie,M.I. Abaga,0.476,270315,0.591,0.0,2,0.155,-4.812,1,This is M.I Abaga,29.0,0.0416,133.88,5,3LlkLlNseWG7fhcx9h32zW,One Naira (feat. Waje),0.497
0.568,Rendezvous,M.I. Abaga,0.718,224500,0.421,0.000126,0,0.542,-7.714,1,This is M.I Abaga,23.0,0.279,186.026,4,3JZT1R4Eh5zTIc1kGeTboN,Jungle,0.645
0.0246,Talk About It,M.I. Abaga,0.517,170597,0.815,0.0,11,0.192,-4.129,0,This is M.I Abaga,24.0,0.335,125.985,4,379eMVMkudzfWx54CmBzQa,Anoti (feat. Gabriel),0.691
0.479,Judah The E.P.,M.I. Abaga,0.556,266335,0.474,0.0,11,0.122,-9.352,1,This is M.I Abaga,27.0,0.347,146.598,4,3UKQDVho5jRrRW4JyDAoqu,The Blood,0.574
0.0948,The Chairman,M.I. Abaga,0.711,237559,0.665,0.0,5,0.422,-5.976,0,This is M.I Abaga,20.0,0.208,105.992,4,3jC4B9JnVIBDqGE4PdzOaE,Mine (feat. Wizkid),0.345
0.384,Talk About It,M.I. Abaga,0.53,315838,0.662,0.0,4,0.157,-5.971,0,This is M.I Abaga,20.0,0.313,81.558,4,02JfGGgfBwA3uEgFbazUqq,Safe (feat. Djinee),0.427
0.764,The Erigma II,Erigga,0.534,293013,0.532,0.0,2,0.107,-8.379,0,This is M.I Abaga,21.0,0.35,82.485,4,2wwn17xrHOIlmmCfqwfyCy,The Erigma 2,0.562
0.393,A Study On Self Worth: Yxng Dxnzl,M.I. Abaga,0.709,306116,0.614,0.0,6,0.125,-6.8,1,This is M.I Abaga,22.0,0.105,110.03,4,4a053W8jhgvo3UshSOCsFg,+-,0.352
0.451,MI 2: The Movie,M.I. Abaga,0.659,193646,0.743,0.0,3,0.225,-4.252,1,This is M.I Abaga,25.0,0.182,90.28,3,6PdqEkRgbklllBDcm6nvT3,Number 1 (feat. Flavour),0.817
0.473,Thankful,Flavour,0.472,245734,0.763,0.0,10,0.342,-4.796,0,This is M.I Abaga,23.0,0.234,89.423,4,5enpcHxuZjwMTJoUKIxiBr,Wiser,0.655
0.482,The Chairman,M.I. Abaga,0.605,357787,0.606,1.54e-06,9,0.12,-6.711,1,This is M.I Abaga,19.0,0.136,101.69,4,6Z7bxzynkwKXJ8qgyGR7fC,"The End / The Chairman (feat. Oritse Femi, Frank Edwards & Nanya)",0.509
0.284,MI 2: The Movie,M.I. Abaga,0.732,302602,0.506,0.0,8,0.144,-7.698,1,This is M.I Abaga,23.0,0.11,90.022,4,5pUPqJGaPIweUcUBM0psto,Nobody (feat. Tuface),0.522
0.447,Rendezvous,M.I. Abaga,0.591,193000,0.663,0.000178,6,0.0987,-6.295,0,This is M.I Abaga,19.0,0.113,159.91,4,1aqTDNCmJgVyLTcqp415j7,Jiggy,0.578
0.0768,The Chairman,M.I. Abaga,0.459,349086,0.687,0.0,1,0.201,-6.704,0,This is M.I Abaga,18.0,0.346,146.698,4,2R4hFE3eHn46FJEVjiDMxq,Human Being (feat. 2 Face & Sound Sultan),0.364
0.0461,Talk About It,M.I. Abaga,0.422,223167,0.663,0.000671,8,0.159,-7.048,1,This is M.I Abaga,18.0,0.266,73.463,3,0NWnwsTqqNnrAKir4kg5wk,Money,0.752
0.447,MI 2: The Movie,M.I. Abaga,0.56,296176,0.483,0.0,0,0.416,-9.751,1,This is M.I Abaga,19.0,0.0493,81.958,4,7rQBYP2LVq5XP8O4NNWavF,Epic (feat. Praiz),0.69
0.411,Rendezvous,M.I. Abaga,0.569,219625,0.492,0.0,5,0.134,-9.637,0,This is M.I Abaga,19.0,0.3,103.77,4,1NxE1hYWfHXGqqGkPoBDxa,Sunrise,0.731
0.0392,The Chairman,M.I. Abaga,0.803,228874,0.68,0.0,2,0.0746,-4.376,1,This is M.I Abaga,18.0,0.223,110.128,4,6TVjXmCO1KfSCIATyIdF3J,Shekpe (feat. Reminisce),0.549
0.377,Talk About It,M.I. Abaga,0.789,175984,0.339,0.0,9,0.127,-13.221,0,This is M.I Abaga,15.0,0.234,89.986,4,38gSmvssEcWT3X6M196zoA,Short Black Boy,0.487
0.0785,The Live Report,A-Q,0.619,221297,0.84,0.0,4,0.424,-6.861,0,This is M.I Abaga,25.0,0.175,86.0,4,38aqCt4aInX2duZDeKqZyP,Tone Of The Conversation,0.497
0.487,Rendezvous,M.I. Abaga,0.461,184000,0.44,0.0,5,0.209,-12.786,0,This is M.I Abaga,16.0,0.515,75.004,3,5wXhWrCbHai3M96yXT4r8X,Sunset,0.41
0.0335,The Chairman,M.I. Abaga,0.574,214102,0.909,0.0,5,0.121,-3.137,0,This is M.I Abaga,17.0,0.0592,126.899,4,4hj5alJ3pMuk7WPBorgGvN,Rich (feat. Koker),0.458
0.178,Talk About It,M.I. Abaga,0.53,225160,0.703,0.0,7,0.505,-6.2,1,This is M.I Abaga,23.0,0.384,123.038,3,7rTjym1MDyuFWTwxTESebt,Teaser (Feat. Pype),0.893
